customer_number,campaign_period_sales,historical_sales_volume,date_of_first_purchase,number_of_prior_year_transactions,do_not_direct_mail_solicit,do_not_email,do_not_telemarket,repurchase_method,last_transaction_channel,desk,executive_chair,standard_chair,monitor,printer,computer,insurance,toner,office_supplies,number_of_employees,language,num_emp,cp_sales,years_as_customer,hist_sales_bin,hist_years_as_customer_bin,hist_transactions_bin,repurchase_method_AUTO RENEW,repurchase_method_NOTICE,repurchase_method_PAYMENT PLAN,last_transaction_channel_AUTO RENEW,last_transaction_channel_BILLING,last_transaction_channel_BRANCH (PHONE),last_transaction_channel_BRANCH (POS),last_transaction_channel_IT,last_transaction_channel_MAIL,last_transaction_channel_NONE,last_transaction_channel_PHONE,last_transaction_channel_WEB,num_emp_avg_3,num_emp_avg_8,num_emp_avg_25,num_emp_avg_75,num_emp_avg_300,num_emp_avg_500,sale_1319.313_to_155862.72,sale_155862.72_to_303035.2,sale_303035.2_to_517717.2,sale_517717.26_to_929078.857,sale_929078.857_to_34412125.8,Years_0-10,Years_11-20,Years_21-30,Years_30-40,Years_40-50,Years_50+,Transactions_0-5,Transactions_6-10,Transactions_11-15,Transactions_16-20,Transactions_21-25,Transactions_25+,probs,success_pred
23461837,0.0,1954802.72,2003-10-31,26,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,NONE,NONE,8,0,16,sale_929078.857_to_34412125.8,11-20,25+,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.682545697887372,0
23462201,0.0,1325342.2,1983-09-01,26,1.0,1.0,1.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,51-100,English,75,0,36,sale_929078.857_to_34412125.8,30-40,25+,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.743917187202381,0
23462604,0.0,999317.76,1995-01-01,20,0.0,0.0,0.0,NOTICE,MAIL,0,1,0,0,0,0,0,0,1,11-50,English,25,0,24,sale_929078.857_to_34412125.8,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.8501140314979951,0
23466362,0.0,186310.56,1996-06-01,9,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,23,sale_155862.72_to_303035.2,21-30,6-10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.866489227494801,0
23468071,0.0,416069.4857142858,1997-03-15,24,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,1,0,1,6-10,English,8,0,22,sale_303035.2_to_517717.2,21-30,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7990464660241627,0
23468297,0.0,2023248.2285714287,1995-05-01,22,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,6-10,English,8,0,24,sale_929078.857_to_34412125.8,21-30,21-25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8478654138798936,0
23469844,0.0,1231137.142857143,1996-03-01,26,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,23,sale_929078.857_to_34412125.8,21-30,25+,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7541153402677522,0
23469865,187.54285714285717,418408.1142857143,1981-02-01,23,1.0,0.0,0.0,NOTICE,MAIL,1,0,0,0,0,0,0,0,1,6-10,English,8,1,38,sale_303035.2_to_517717.2,30-40,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.780882253024356,0
23478671,0.0,605556.6,1995-07-15,19,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,101-500,English,300,0,24,sale_517717.26_to_929078.857,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7901700114794343,0
23480045,0.0,1059385.6,1997-06-15,12,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,0,6-10,NONE,8,0,22,sale_929078.857_to_34412125.8,21-30,11-15,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.7924927625861646,0
23480174,0.0,730288.0,1995-10-15,4,1.0,0.0,1.0,AUTO RENEW,MAIL,0,0,0,0,0,0,0,0,0,NONE,NONE,8,0,24,sale_517717.26_to_929078.857,21-30,0-5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8674599733670736,0
23480744,0.0,611999.9999999999,1987-03-15,10,0.0,0.0,0.0,NOTICE,PHONE,0,0,0,0,0,0,0,0,1,1-5,English,3,0,32,sale_517717.26_to_929078.857,30-40,6-10,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8958923935685807,0
23482624,0.0,38084.592000000004,1988-11-15,6,0.0,0.0,0.0,NOTICE,BRANCH (POS),0,0,0,0,0,0,0,0,1,1-5,English,3,0,31,sale_1319.313_to_155862.72,30-40,6-10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8260243549689954,0
23492666,0.0,125920.80000000002,1971-04-15,6,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,English,3,0,48,sale_1319.313_to_155862.72,40-50,6-10,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26645951566527604,1
23496401,0.0,159549.43333333335,1984-02-01,1,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,0,NONE,NONE,8,0,35,sale_155862.72_to_303035.2,30-40,0-5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8331627499426235,0
23502051,0.0,200605.42857142855,2009-07-10,15,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,10,sale_155862.72_to_303035.2,0-10,11-15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7928444513967441,0
23504306,0.0,711977.0476190477,1989-12-01,23,0.0,0.0,0.0,NOTICE,BRANCH (PHONE),0,0,0,0,0,0,0,0,1,6-10,English,8,0,30,sale_517717.26_to_929078.857,21-30,21-25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7952241270778863,0
23513354,0.0,43079.4,1997-03-15,9,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,0,1-5,English,3,0,22,sale_1319.313_to_155862.72,21-30,6-10,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.764168828101276,0
23515788,0.0,850694.4000000001,1995-08-01,18,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,51-100,English,75,0,24,sale_517717.26_to_929078.857,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8246009767892372,0
23516119,0.0,771392.0000000001,1997-02-15,20,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,22,sale_517717.26_to_929078.857,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8246009767892372,0
23520273,0.0,412876.8000000001,1987-07-01,16,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,32,sale_303035.2_to_517717.2,30-40,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7877590512456912,0
23520883,0.0,567875.8400000001,1993-02-15,16,0.0,0.0,0.0,NOTICE,BRANCH (PHONE),0,0,0,0,0,0,0,0,1,1-5,English,3,0,26,sale_517717.26_to_929078.857,21-30,16-20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7928328625784763,0
23526117,0.0,210651.84,1986-04-01,12,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,1,1,1-5,English,3,0,33,sale_155862.72_to_303035.2,30-40,11-15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7845822173027066,0
23536348,0.0,446113.4857142858,2002-03-01,22,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,6-10,English,8,0,17,sale_303035.2_to_517717.2,11-20,21-25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7590318897757393,0
23540661,0.0,83189.925,1997-05-15,7,0.0,0.0,0.0,AUTO RENEW,WEB,0,0,0,0,0,0,1,0,0,51-100,Portuguese,75,0,22,sale_1319.313_to_155862.72,21-30,6-10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6984596124815194,0
23543791,210.92,143847.44,1955-06-01,11,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,English,3,1,64,sale_1319.313_to_155862.72,50+,11-15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.13946645589736673,1
23545012,210.28571428571428,411108.5714285714,1993-06-01,23,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,1,26,sale_303035.2_to_517717.2,21-30,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7990464660241627,0
23547490,0.0,318782.0571428571,1997-05-15,18,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,6-10,English,8,0,22,sale_303035.2_to_517717.2,21-30,16-20,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7761869480504813,0
23548022,0.0,343842.81904761906,2017-08-03,13,0.0,0.0,0.0,NOTICE,PHONE,0,0,0,0,0,0,0,0,1,6-10,English,8,0,2,sale_303035.2_to_517717.2,0-10,11-15,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.817040925942397,0
23550103,165.85333333333338,119580.25333333336,1992-11-15,7,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,NONE,3,1,27,sale_1319.313_to_155862.72,21-30,6-10,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8503164979922291,0
23551429,0.0,1572126.0,1986-03-15,6,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,0,NONE,NONE,8,0,33,sale_929078.857_to_34412125.8,30-40,6-10,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.8767427476879119,0
23552321,0.0,121624.0,1986-12-15,5,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,English,3,0,33,sale_1319.313_to_155862.72,30-40,0-5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.896475456902797,0
23552572,463.8133333333333,662325.44,1994-02-15,21,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,11-50,English,25,1,25,sale_517717.26_to_929078.857,21-30,21-25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8085035421886285,0
23556340,2304.683333333333,241991.75,1994-02-01,24,1.0,1.0,1.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,0,NONE,NONE,8,1,25,sale_155862.72_to_303035.2,21-30,21-25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6390553603065846,0
23558591,0.0,781256.8608,2000-10-30,23,0.0,1.0,0.0,AUTO RENEW,AUTO RENEW,0,1,0,0,0,0,0,0,1,1-5,English,3,0,19,sale_517717.26_to_929078.857,11-20,21-25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7534855666867614,0
23560994,257.62533333333334,502369.4,1994-05-15,13,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,1-5,English,3,1,25,sale_303035.2_to_517717.2,21-30,11-15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7891044545542802,0
23561567,181.46266666666668,345686.38,1992-01-15,15,0.0,0.0,0.0,AUTO RENEW,WEB,0,0,0,0,0,0,0,0,1,1-5,English,3,1,27,sale_303035.2_to_517717.2,21-30,11-15,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7513933808018051,0
23563098,257.00380952380954,333076.9371428572,2010-06-08,27,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,6-10,English,8,1,9,sale_303035.2_to_517717.2,0-10,25+,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5793903048431552,0
23563551,0.0,765730.24,1982-05-01,22,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,37,sale_517717.26_to_929078.857,30-40,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8187948203861475,0
23568004,0.0,239054.40000000005,1997-04-01,21,0.0,0.0,0.0,AUTO RENEW,PHONE,0,0,0,0,0,0,1,0,1,6-10,English,8,0,22,sale_155862.72_to_303035.2,21-30,21-25,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7207179983386061,0
23570126,0.0,918581.44,1990-03-01,14,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,29,sale_517717.26_to_929078.857,21-30,11-15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8514489022409465,0
23574229,241.6190476190476,166475.52380952382,1978-06-01,13,1.0,0.0,1.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,1,41,sale_155862.72_to_303035.2,40-50,11-15,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.21227063228288645,1
23574781,0.0,785911.4666666669,1993-09-18,20,1.0,1.0,1.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,26,sale_517717.26_to_929078.857,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8246009767892372,0
23575834,0.0,1187065.2333333332,1997-07-01,17,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,51-100,English,75,0,22,sale_929078.857_to_34412125.8,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.861221990109316,0
23577047,903.5866666666667,1292128.9333333336,1994-12-15,11,0.0,0.0,0.0,AUTO RENEW,WEB,0,0,0,0,0,0,1,0,1,101-500,English,300,1,25,sale_929078.857_to_34412125.8,21-30,11-15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.7931346010275426,0
23577273,2862.183333333333,226112.48333333328,2015-06-08,32,0.0,0.0,0.0,NOTICE,BRANCH (POS),0,0,0,0,0,0,0,0,0,NONE,NONE,8,1,4,sale_155862.72_to_303035.2,0-10,25+,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4687395302073252,1
23579156,0.0,832252.0,1990-09-15,4,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,0,NONE,NONE,8,0,29,sale_517717.26_to_929078.857,21-30,0-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9015337701783335,0
23581969,0.0,52725.33333333334,2010-04-21,4,1.0,1.0,1.0,NOTICE,BRANCH (PHONE),0,0,0,0,0,0,0,0,1,11-50,English,25,0,9,sale_1319.313_to_155862.72,0-10,0-5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8711168792606139,0
23583641,0.0,190591.44,1984-04-15,3,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,1,0,0,0,0,0,1,1,51-100,English,75,0,35,sale_155862.72_to_303035.2,30-40,0-5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8659800259704578,0
23587575,0.0,302897.2514285715,2004-05-25,23,0.0,1.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,6-10,English,8,0,15,sale_155862.72_to_303035.2,11-20,21-25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7108905768935301,0
23589415,227.0095238095238,746861.3333333333,2016-03-08,35,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,NONE,8,1,3,sale_517717.26_to_929078.857,0-10,25+,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6784692123970095,0
23592052,0.0,59040.0,2005-12-09,24,0.0,1.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,1,6-10,English,8,0,14,sale_1319.313_to_155862.72,11-20,21-25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7086326190363743,0
23593281,0.0,212262.4,1997-04-01,14,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,0,22,sale_155862.72_to_303035.2,21-30,11-15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8082150466136734,0
23597568,187.3523809523809,222949.33333333328,1969-01-01,17,0.0,0.0,0.0,NOTICE,PHONE,0,0,0,0,1,0,0,0,1,6-10,Hindi,8,1,50,sale_155862.72_to_303035.2,40-50,16-20,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.09677772284495112,1
23600332,0.0,161146.06560000006,1991-10-15,9,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,1,0,0,0,0,0,0,1,1-5,English,3,0,28,sale_155862.72_to_303035.2,21-30,6-10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8228713890531462,0
23600739,0.0,1956744.6666666663,1995-02-15,4,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,0,NONE,NONE,8,0,24,sale_929078.857_to_34412125.8,21-30,0-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.9235808100009052,0
23600888,0.0,85863.6,1987-11-01,17,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,Japanese,3,0,32,sale_1319.313_to_155862.72,30-40,16-20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7413204932530688,0
23601743,0.0,86432.0,1990-08-15,2,1.0,1.0,1.0,NOTICE,WEB,0,0,0,0,0,0,0,0,0,11-50,English,25,0,29,sale_1319.313_to_155862.72,21-30,0-5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8390941004602662,0
23602692,0.0,1162857.142857143,1985-07-15,20,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,34,sale_929078.857_to_34412125.8,30-40,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.8546096686929439,0
23603473,463.0333333333333,1192773.866666667,1994-03-15,23,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,51-100,English,75,1,25,sale_929078.857_to_34412125.8,21-30,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8629603059116296,0
23606610,0.0,468757.33333333343,2005-08-22,16,0.0,0.0,0.0,NOTICE,MAIL,1,0,0,0,0,0,0,0,1,11-50,English,25,0,14,sale_303035.2_to_517717.2,11-20,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7684577455747428,0
23610171,0.0,383436.0,1995-10-01,4,0.0,0.0,0.0,NOTICE,WEB,0,0,0,0,0,0,0,0,0,NONE,NONE,8,0,24,sale_303035.2_to_517717.2,21-30,0-5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8710337579119881,0
23612501,208.16,189841.92,1976-04-15,12,0.0,1.0,1.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,11-50,English,25,1,43,sale_155862.72_to_303035.2,40-50,11-15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.21227063228288645,1
23612951,293.4095238095238,534005.3333333335,1993-09-01,26,0.0,1.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,1,26,sale_517717.26_to_929078.857,21-30,25+,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6991055438282776,0
23613580,0.0,803066.16,2004-10-05,19,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,1,0,1,101-500,English,300,0,15,sale_517717.26_to_929078.857,11-20,16-20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7252716218498116,0
23616126,0.0,715625.7714285714,1991-12-01,19,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,6-10,English,8,0,28,sale_517717.26_to_929078.857,21-30,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8246009767892372,0
23620089,100.61333333333334,61877.20000000001,1977-04-01,15,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,1-5,English,3,1,42,sale_1319.313_to_155862.72,40-50,11-15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.1908534000079828,1
23621832,0.0,516544.00000000006,1987-12-15,20,0.0,0.0,0.0,NOTICE,MAIL,0,0,0,0,0,0,1,0,1,6-10,English,8,0,32,sale_303035.2_to_517717.2,30-40,16-20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7877590512456912,0
23625991,0.0,494348.79999999993,1992-02-01,22,1.0,1.0,1.0,NOTICE,MAIL,0,0,0,0,0,0,0,0,1,NONE,NONE,8,0,27,sale_303035.2_to_517717.2,21-30,21-25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7990464660241627,0
23626114,0.0,3454461.313333334,1998-02-15,17,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,101-500,English,300,0,21,sale_929078.857_to_34412125.8,21-30,16-20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.7956342672107172,0
23627170,0.0,125762.208,1998-10-07,18,0.0,0.0,0.0,AUTO RENEW,AUTO RENEW,0,0,0,0,0,0,0,0,1,11-50,English,25,0,21,sale_1319.313_to_155862.72,21-30,16-20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7032316357212111,0
23628486,0.0,371897.2190476191,2007-03-01,11,0.0,0.0,0.0,NOTICE,PHONE,0,0,0,0,0,0,0,0,1,6-10,English,8,0,12,sale_303035.2_to_517717.2,11-20,11-15,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8148591791421166,0
